district,neighborhood,total_listings,avg_price,avg_price_per_m2
Bağcılar,Merkez Mah.,12,19000.0,200.0
Fatih,Aksaray Mah.,13,19000.0,235.2941176470588
Şişli,Eskişehir Mah.,33,19000.0,257.14285714285717
Güngören,Sanayi Mah.,4,19000.0,173.33333333333331
Güngören,Tozkoparan Mah.,8,19000.0,207.14285714285714
Beyoğlu,Kamer Hatun Mah.,11,19000.0,500.0
Esenyurt,Barbaros Hayrettin Paşa Mah.,18,19000.0,179.04761904761904
Bahçelievler,Şirinevler Mah.,22,18500.0,165.0
Silivri,Selimpaşa Mah.,14,18500.0,176.47058823529412
Gaziosmanpaşa,Barbaros Hayrettinpaşa Mah.,4,18500.0,218.89952153110048
Esenler,Nine Hatun Mah.,9,18500.0,175.0
Beylikdüzü,Gürpınar Mah.,16,18500.0,178.23529411764707
Fatih,Hırka-i Şerif Mah.,8,18000.0,251.9230769230769
Esenler,Fevzi Çakmak Mah.,9,18000.0,192.30769230769232
Pendik,Kavakpınar Mah.,7,18000.0,180.0
Kağıthane,Şirintepe Mah.,27,18000.0,237.5
Kağıthane,Telsizler Mah.,27,18000.0,253.84615384615384
Esenyurt,Orhan Gazi Mah.,7,18000.0,170.0
Bağcılar,Çınar Mah.,4,18000.0,162.0
Esenyurt,Akevler Mah.,23,18000.0,173.91304347826087
Avcılar,Gümüşpala Mah.,20,18000.0,172.61904761904762
Sarıyer,Bahçeköy Merkez Mah.,9,18000.0,222.22222222222223
Fatih,Balat Mah.,8,18000.0,277.5401069518717
Arnavutköy,Arnavutköy Merkez Mah.,4,18000.0,179.11764705882354
Bayrampaşa,Yenidoğan Mah.,7,18000.0,233.33333333333334
Silivri,Alibey Mah.,5,18000.0,153.84615384615384
Silivri,Mimar Sinan Mah.,14,18000.0,167.53246753246754
Küçükçekmece,Tevfik Bey Mah.,8,18000.0,167.73809523809524
Avcılar,Cihangir Mah.,58,17750.0,191.15384615384616
Arnavutköy,Atatürk Mah.,4,17500.0,155.3030303030303
Bağcılar,Kazım Karabekir Mah.,4,17500.0,175.83333333333331
Küçükçekmece,Fevzi Çakmak Mah.,10,17500.0,178.03030303030303
Fatih,Ayvansaray Mah.,20,17500.0,468.57142857142856
Avcılar,Denizköşkler Mah.,43,17500.0,175.0
Fatih,Koca Mustafapaşa Mah.,36,17000.0,225.83333333333331
Fatih,Silivrikapı Mah.,23,17000.0,231.70731707317074
Çekmeköy,Aydınlar Mah.,4,17000.0,246.81372549019608
Fatih,Seyyid Ömer Mah.,45,17000.0,230.76923076923077
Gaziosmanpaşa,Sarıgöl Mah.,4,16500.0,201.8796992481203
Esenyurt,Turgut Özal Mah.,6,16500.0,181.3793103448276
Beykoz,Ortaçeşme Mah.,8,16250.0,167.91666666666669
Arnavutköy,İslambey Mah.,7,16000.0,187.5
Arnavutköy,Anadolu Mah.,9,16000.0,175.0
Esenyurt,İnönü Mah.,5,16000.0,188.23529411764707
Bağcılar,100. Yıl Mah.,9,16000.0,198.19819819819818
Fatih,Derviş Ali Mah.,3,16000.0,246.15384615384616
Bağcılar,Demirkapı Mah.,13,16000.0,160.0
Bağcılar,Yıldıztepe Mah.,13,16000.0,156.25
Avcılar,Firuzköy Mah.,10,16000.0,161.45833333333331
Avcılar,Ambarlı Mah.,19,16000.0,147.05882352941177
Çekmeköy,Cumhuriyet Mah.,4,16000.0,202.75735294117646
Bayrampaşa,Cevatpaşa Mah.,10,16000.0,176.85406698564594
Zeytinburnu,Veliefendi Mah.,9,16000.0,164.7058823529412
Esenyurt,Ardıçlı Mah.,3,16000.0,153.84615384615384
Esenler,Tuna Mah.,7,16000.0,175.0
Sultangazi,Cebeci Mah.,7,16000.0,188.23529411764707
Esenler,Turgut Reis Mah.,5,16000.0,125.92592592592592
Fatih,Sümbül Efendi Mah.,26,16000.0,218.25396825396825
Arnavutköy,Hastane Mah.,3,15500.0,172.22222222222223
Fatih,Mevlanakapı Mah.,20,15500.0,205.88235294117646
Küçükçekmece,Kemalpaşa Mah.,3,15500.0,172.22222222222223
Esenler,Fatih Mah.,11,15500.0,157.89473684210526
Esenyurt,Bağlarçeşme Mah.,4,15500.0,122.08333333333334
Esenler,Oruçreis Mah.,14,15250.0,156.25
Silivri,Alipaşa Mah.,4,15250.0,168.51285189718482
Bağcılar,Fatih Mah.,6,15000.0,134.84848484848487
Esenyurt,Hürriyet Mah.,7,15000.0,138.46153846153845
Esenler,Kemer Mah.,13,15000.0,155.0
Esenyurt,Güzelyurt Mah.,20,15000.0,150.0
Esenler,Kazım Karabekir Mah.,7,15000.0,161.53846153846155
Esenyurt,Mehmet Akif Ersoy Mah.,19,15000.0,170.0
Esenyurt,Piri Reis Mah.,17,15000.0,185.71428571428572
Esenyurt,Selahaddin Eyyubi Mah.,8,15000.0,137.74703557312253
Beyoğlu,Yenişehir Mah.,11,15000.0,214.28571428571428
Esenyurt,Yeşilkent Mah.,26,15000.0,164.8148148148148
Sancaktepe,Yenidoğan Mah.,3,15000.0,176.47058823529412
Bağcılar,Fevzi Çakmak Mah.,7,15000.0,147.05882352941177
Esenyurt,Akçaburgaz Mah.,13,15000.0,155.55555555555554
Avcılar,Mustafa Kemal Paşa Mah.,24,15000.0,161.25
Esenyurt,Zafer Mah.,23,15000.0,200.0
Bağcılar,Kirazlı Mah.,9,15000.0,153.33333333333334
Bağcılar,Sancaktepe Mah.,5,15000.0,153.84615384615384
Fatih,Yedikule Mah.,7,15000.0,188.88888888888889
Silivri,Piri Mehmet Paşa Mah.,5,15000.0,169.23076923076923
Sultangazi,Sultançiftliği Mah.,3,15000.0,164.7058823529412
Bağcılar,İnönü Mah.,8,15000.0,174.7159090909091
Esenyurt,Saadetdere Mah.,8,14750.0,144.57070707070707
Başakşehir,Güvercintepe Mah.,10,14500.0,152.4767801857585
Küçükçekmece,Kanarya Mah.,16,14500.0,150.37593984962405
Esenyurt,Talatpaşa Mah.,12,14000.0,135.9886201991465
Esenyurt,Mehterçeşme Mah.,29,14000.0,160.0
Küçükçekmece,Mehmet Akif Mah.,9,14000.0,170.0
Zeytinburnu,Seyitnizam Mah.,26,14000.0,148.91304347826087
Esenyurt,Sultaniye Mah.,4,14000.0,167.70833333333331
Gaziosmanpaşa,Kazım Karabekir Mah.,3,14000.0,150.0
Silivri,Gümüşyaka Mah.,3,14000.0,133.33333333333334
Esenyurt,Örnek Mah.,3,14000.0,116.66666666666667
Esenyurt,Çınar Mah.,3,14000.0,155.55555555555554
Başakşehir,Altınşehir Mah.,10,13500.0,138.8888888888889
Beyoğlu,Çukur Mah.,4,13450.0,386.07142857142856
Avcılar,Yeşilkent Mah.,4,13250.0,104.34782608695653
Bahçelievler,Hürriyet Mah.,5,13000.0,185.71428571428572
Esenyurt,İncirtepe Mah.,6,13000.0,130.1169590643275
Bahçelievler,Fevzi Çakmak Mah.,3,13000.0,185.71428571428572
Esenyurt,Necip Fazıl Kısakürek Mah.,9,13000.0,104.0
Sultangazi,Zübeyde Hanım Mah.,3,13000.0,110.71428571428571
Esenyurt,Süleymaniye Mah.,7,13000.0,144.44444444444446
Esenyurt,Üçevler Mah.,15,12500.0,123.07692307692308
Avcılar,Üniversite Mah.,12,12000.0,145.95959595959596
Bağcılar,Kemalpaşa Mah.,3,12000.0,120.37037037037037
Esenyurt,Fatih Mah.,6,11500.0,121.80555555555556
Esenyurt,Pınar Mah.,7,11000.0,146.66666666666666
Küçükçekmece,Atatürk Mah.,5,10500.0,105.0
Esenyurt,Balıkyolu Mah.,7,10000.0,116.66666666666667
Esenyurt,Atatürk Mah.,5,10000.0,90.9090909090909
Esenyurt,Şehitler Mah.,4,10000.0,91.26984126984127
